study_label,group_label,difference,estimate_mt,conf.low_mt,conf.high_mt,estimate_original,conf.low_original,conf.high_original
Thompson and Schlehofer (2014),Men,Not Significant,0.03042683183269204,-0.124458366168149,0.1853120298335331,-0.06848326666220456,-0.4127141757500096,0.2757476424256005
Thompson and Schlehofer (2014),Women,Not Significant,-0.1139601440979606,-0.2595991344108366,0.03167884621491537,-0.14675683759099165,-0.4632456230702765,0.16973194788829324
Thompson and Schlehofer (2014),Conservative,Not Significant,-0.07948572322255328,-0.310916329911157,0.15194488346605045,-0.07149707982389342,-0.4027910224035646,0.2597968627557778
Thompson and Schlehofer (2014),Liberal,Not Significant,-0.03638407667423381,-0.17717110482060594,0.1044029514721383,0.02843949211910959,-0.4586295241049579,0.5155085083431771
Thompson and Schlehofer (2014),Moderate,Not Significant,-0.09880201854007892,-0.32614011196438875,0.1285360748842309,-0.2354645298792646,-0.6387785855589968,0.16784952580046755
Thompson and Schlehofer (2014),Democrat,Not Significant,-0.09206019571031128,-0.22823413561285424,0.04411374419223168,-0.07647565285718864,-0.411299862224236,0.25834855650985866
Thompson and Schlehofer (2014),Independent,Not Significant,-0.1097924624426448,-0.3849725121731228,0.1653875872878332,-0.7128701326965775,-1.897218250574348,0.4714779851811931
Thompson and Schlehofer (2014),Republican,Not Significant,-0.03215952732788076,-0.23983988413248747,0.17552082947672593,-0.12148696344196344,-0.45968569487787614,0.2167117679939493
Thompson and Schlehofer (2014),Nonwhite,Not Significant,-0.14471749580249765,-0.3875809828763703,0.09814599127137502,-0.21131509466225024,-0.7096015454388197,0.28697135611431923
Thompson and Schlehofer (2014),White,Not Significant,-0.02221156578943306,-0.1416887517500952,0.09726562017122908,-0.07178720144263423,-0.3243794460199404,0.1808050431346719
Turaga (2010),Age: 18 - 39,Not Significant,0.3123760069257913,0.11655727736906751,0.5081947364825151,0.11602653274080842,-0.28272120408358775,0.5147742695652046
Turaga (2010),Age: 40 - 59,Not Significant,0.19472644952343549,-0.20528168594177704,0.5947345849886481,0.00970737133893607,-0.34454684964486587,0.363961592322738
Turaga (2010),Age: More than 60,Significant,-0.7900934978334434,-1.7195827566943969,0.13939576102750997,0.2999225895847788,-0.04874015722036246,0.6485853363899201
Turaga (2010),College,Not Significant,0.23492903370988052,-0.05925262234351172,0.5291106897632728,-0.00793270802245503,-0.5217254454232794,0.5058600293783693
Turaga (2010),Graduate School,Not Significant,0.2745137155294669,-0.23568894583373357,0.7847163768926674,0.5207608377736125,-0.198618136389343,1.240139811936568
Turaga (2010),Less than College,Not Significant,0.25128410284390845,0.01364023411999118,0.48892797156782575,0.11194025946792364,-0.14404866154831536,0.3679291804841626
Turaga (2010),Men,Not Significant,0.2937130004165541,0.05537642997328659,0.5320495708598216,0.16267982896721675,-0.13435052187608224,0.45971017981051576
Turaga (2010),Women,Not Significant,0.25888049344640035,0.02157908773948455,0.4961818991533161,0.08436179783886828,-0.22615955236168497,0.3948831480394215
Turaga (2010),Conservative,Not Significant,0.04819357616651436,-0.3240724370631171,0.42045958939614586,-0.01641464971735875,-0.4154106064771185,0.38258130704240106
Turaga (2010),Liberal,Not Significant,0.34535693061760286,0.11650828382618822,0.5742055774090176,0.20557378063901735,-0.16933084482508093,0.5804784061031156
Turaga (2010),Moderate,Not Significant,0.20306947480729567,-0.17507954127469957,0.5812184908892909,0.2413342336870067,-0.07794878253237386,0.5606172499063873
Turaga (2010),Democrat,Not Significant,0.29709178742581,0.0777324956160183,0.5164510792356016,0.2503522486494172,-0.00718018155162181,0.5078846788504562
Turaga (2010),Independent,Not Significant,0.3092111118441639,-0.2017512838413885,0.8201735075297163,0.2293834205922201,-0.9014881496353152,1.3602549908197552
Turaga (2010),Republican,Not Significant,0.07447460678954591,-0.25575490601298884,0.4047041195920807,0.0223705051268396,-0.3617678913077321,0.4065089015614113
Turaga (2010),Nonwhite,Not Significant,0.3480077252433561,-0.04458939160598796,0.7406048420927002,0.16275930146646506,-0.21906245065682267,0.5445810535897528
Turaga (2010),White,Not Significant,0.22076087365451944,0.02798177775656724,0.4135399695524717,0.1021496318635608,-0.15808042637197683,0.3623796900990984
Wallace (2011),Age: 18 - 39,Significant,-1.137535786380931,-1.3505626746817827,-0.9245088980800792,-0.49218198654374984,-0.8555299245867314,-0.12883404850076835
Wallace (2011),Age: 40 - 59,Not Significant,-1.084105228730685,-1.4799426069089976,-0.6882678505523723,-0.7600978639647963,-1.061588367453746,-0.4586073604758464
Wallace (2011),Age: More than 60,Not Significant,-1.205547820469037,-2.5561674643265535,0.14507182338847957,-0.6881284604631641,-1.1142648862557811,-0.2619920346705472
Wallace (2011),College,Significant,-1.1527958809564676,-1.464487104212399,-0.8411046577005361,-0.516894056102725,-0.9020249500948684,-0.13176316211058148
Wallace (2011),Graduate School,Not Significant,-1.2888257949093314,-1.848040579367407,-0.7296110104512558,-0.7492584667589276,-1.3048090924181293,-0.19370784109972605
Wallace (2011),Less than College,Significant,-1.066979105472596,-1.3215100567094835,-0.8124481542357079,-0.6749265304786708,-0.9318553443825316,-0.41799771657481016
Wallace (2011),Men,Significant,-1.2917918953160985,-1.5627603547914015,-1.0208234358407953,-0.6487717301399134,-0.91637731658344,-0.3811661436963868
Wallace (2011),Women,Not Significant,-0.9266110296817648,-1.1851173922904443,-0.668104667073085,-0.6274264600071616,-0.9394096321943404,-0.31544328781998293
Wallace (2011),Conservative,Significant,-1.16887288677429,-1.5479284584751616,-0.7898173150734186,-0.6276016505545887,-0.9865279576712598,-0.2686753434379177
Wallace (2011),Liberal,Significant,-1.0962345045849766,-1.3591854206513114,-0.8332835885186418,-0.4520273736042726,-0.8984286600807028,-0.00562608712784235
Wallace (2011),Moderate,Not Significant,-1.0997474136613163,-1.4783613083488016,-0.721133518973831,-0.7399619792533553,-1.0489451049672098,-0.4309788535395006
Wallace (2011),Democrat,Significant,-1.138129364545169,-1.3823278906224608,-0.8939308384678775,-0.44343218568899073,-0.7329090376363496,-0.15395533374163178
Wallace (2011),Independent,Significant,-1.1333462268656285,-1.7106091056986936,-0.5560833480325632,-0.3008707892218872,-0.8505236674686047,0.2487820890248303
Wallace (2011),Republican,Not Significant,-1.0578357508003833,-1.3944237796299337,-0.7212477219708331,-0.8959685219524041,-1.2038704980263728,-0.5880665458784352
Wallace (2011),Nonwhite,Significant,-0.8768792564743845,-1.2503939224691734,-0.5033645904795957,0.13664217695547692,-0.2278652364747102,0.501149590385664
Wallace (2011),White,Not Significant,-1.195808195899675,-1.411893584736449,-0.9797228070629008,-0.9945708392482177,-1.221928729504135,-0.7672129489923002
