appendix_table,study_label,sample,covariate_class,cate,se,p_value,ci_low,ci_high,n,prop,n_deposit_formula,prop_deposit_formula
11,Hiscox (2006),original,Race: White,0.26456834948108265,0.06502929433700017,5.042888951563334e-5,0.13698416033772084,0.3921525386244445,1201,0.7459627329192546,1198,0.14937655860349128
11,Hiscox (2006),original,Race: Nonwhite,0.12575532365559983,0.11762197645817492,0.28564127732871086,-0.10547222396230374,0.3569828712735035,409,0.25403726708074537,406,0.05062344139650873
11,Hiscox (2006),original,Education: Less than College,0.25458157614590077,0.07224928752538252,4.440168921664784e-4,0.11281168753932284,0.39635146475247873,1052,0.653416149068323,1049,0.13104309806371017
11,Hiscox (2006),original,Education: College,0.2689804738621389,0.10676068787556922,0.01220295804008865,0.05899886634579082,0.478962081378487,351,0.21801242236024845,348,0.043472829481574014
11,Hiscox (2006),original,Education: Graduate School,-0.02987465767997344,0.15034096555426948,0.8426873544020144,-0.3263135735493316,0.26656425818938473,207,0.12857142857142856,204,0.025484072454715803
11,Hiscox (2006),original,Gender: Male,0.12869508442679342,0.08630336269646836,0.13638113060972748,-0.0407625161807032,0.29815268503429004,675,0.4192546583850932,672,0.08379052369077307
11,Hiscox (2006),original,Gender: Female,0.298472175601516,0.07519925887340267,7.770599327228167e-5,0.15089227043120995,0.44605208077182207,935,0.5807453416149069,932,0.11620947630922693
11,Hiscox (2006),original,Ideology: Liberal,0.2059790880752316,0.13335701271634542,0.12369067242718725,-0.0566422866306715,0.46860046278113465,260,0.16149068322981366,257,0.03210493441599001
11,Hiscox (2006),original,Ideology: Moderate,0.27851858396059403,0.075667998102685,2.460894254673275e-4,0.13001581193234552,0.42702135598884255,921,0.5720496894409938,918,0.11467832604622111
11,Hiscox (2006),original,Ideology: Conservative,0.12933990608692836,0.11288622421123788,0.2525429715450972,-0.09254639992148787,0.3512262120953446,429,0.26645962732919254,426,0.05321673953778888
11,Hiscox (2006),mt,Age: 18 - 39,0.268649722934217,0.03780349926040196,1.6852584722992789e-12,0.1945083149765405,0.3427911308918935,1878,0.6318977119784657,1875,0.12656091798852515
11,Hiscox (2006),mt,Age: 40 - 59,0.24753280842914796,0.06104310404047589,5.47401416580498e-5,0.12771951570148665,0.36734610115680927,853,0.2870121130551817,850,0.05737428282146473
11,Hiscox (2006),mt,Age: More than 60,0.18765220883686953,0.11447916179272692,0.10250765514567392,-0.03787939318189692,0.413183810855636,241,0.08109017496635262,238,0.016064799190010123
11,Hiscox (2006),mt,Party ID: Democrat,0.2240190485814971,0.03826115643378819,5.675775448406723e-9,0.1489770998752683,0.2990609972877259,1770,0.5955585464333782,1767,0.1192710091123861
11,Hiscox (2006),mt,Party ID: Independent,0.3318142651680416,0.08420209357956823,9.50035479982271e-5,0.16630876054965388,0.4973197697864293,429,0.14434724091520862,426,0.028754640566992912
11,Hiscox (2006),mt,Party ID: Republican,0.2952506627257372,0.06590359745428637,8.597825475934824e-6,0.16587810024000643,0.42462322521146795,773,0.2600942126514132,770,0.05197435032062099
11,Hiscox (2006),mt,Race: White,0.2720199825971283,0.03640633372615563,1.1247326963581267e-13,0.20062659379883865,0.34341337139541794,2262,0.7611036339165546,2259,0.15232636547538772
11,Hiscox (2006),mt,Race: Nonwhite,0.2092349829456868,0.0579251237605194,3.2521170340470796e-4,0.09550858358422196,0.32296138230715166,710,0.2388963660834455,707,0.04767363452461227
11,Hiscox (2006),mt,Education: Less than College,0.2877111073201596,0.04466454362979947,1.5795851465404295e-10,0.20010085861445165,0.3753213560258675,1534,0.5161507402422612,1531,0.10334120823489706
11,Hiscox (2006),mt,Education: College,0.22111890619707847,0.05136724417571031,1.82661373456284e-5,0.12032630216265978,0.32191151023149717,1069,0.35969044414535667,1066,0.07195410057374282
11,Hiscox (2006),mt,Education: Graduate School,0.201532140994732,0.07803514173385134,0.01019615637457974,0.04807583431849094,0.3549884476709731,369,0.12415881561238223,366,0.02470469119136011
11,Hiscox (2006),mt,Gender: Male,0.21168287773232244,0.04128991350869893,3.35174306742615e-7,0.13068753217538312,0.29267822328926174,1434,0.48250336473755046,1431,0.09649359406608227
11,Hiscox (2006),mt,Gender: Female,0.30394190960078477,0.04563838322428224,3.810070680566227e-11,0.21442164330309452,0.393462175898475,1538,0.5174966352624495,1535,0.10350640593391773
11,Hiscox (2006),mt,Ideology: Liberal,0.21421016869790996,0.04300315135336169,7.100859469829434e-7,0.1298528188542722,0.2985675185415477,1409,0.4740915208613728,1406,0.09490381370232873
11,Hiscox (2006),mt,Ideology: Moderate,0.2775785195992172,0.0561826848617608,9.19075344113351e-7,0.16732274587541968,0.3878342933230147,960,0.32301480484522205,957,0.06459669254134323
11,Hiscox (2006),mt,Ideology: Conservative,0.31686601936106096,0.07285802154840838,1.607069904858245e-5,0.17377731680677572,0.4599547219153462,603,0.2028936742934051,600,0.040499493756328046
12,Hopkins and Mummolo (2017),original,Age: 18 - 39,-0.186997857574556,0.07534602043564198,0.01324645926245361,-0.33486661731149614,-0.03912909783761584,928,0.28413962033067974,928,0.14206981016533987
12,Hopkins and Mummolo (2017),original,Age: 40 - 59,-0.15835294390055257,0.07205108048303037,0.02813730117211379,-0.29969997370280577,-0.01700591409829935,1323,0.4050826699326393,1323,0.20254133496631965
12,Hopkins and Mummolo (2017),original,Age: More than 60,-0.14084201001690627,0.08323885930891631,0.09094924843410956,-0.3041823365790959,0.02249831654528333,1015,0.31077770973668095,1015,0.15538885486834048
12,Hopkins and Mummolo (2017),original,Party ID: Democrat,-0.21245082840615653,0.05505261048160699,1.1814408048897064e-4,-0.3204299410155611,-0.10447171579675192,1678,0.5137783221065524,1678,0.2568891610532762
12,Hopkins and Mummolo (2017),original,Party ID: Independent,-0.12993738832484064,0.2218124673039301,0.5597022187051139,-0.5715320886827588,0.31165731203307756,80,0.02449479485609308,80,0.01224739742804654
12,Hopkins and Mummolo (2017),original,Party ID: Republican,-0.07794460469637604,0.07022269356184241,0.2671920871751503,-0.21568925813833817,0.05980004874558606,1508,0.46172688303735454,1508,0.23086344151867727
12,Hopkins and Mummolo (2017),original,Race: White,-0.16471509298337622,0.05233448631858534,0.00166715623645416,-0.2673389674223756,-0.06209121854437682,2478,0.7587262706674831,2478,0.37936313533374155
12,Hopkins and Mummolo (2017),original,Race: Nonwhite,-0.15716861810135763,0.08030403552955068,0.05068112132782775,-0.3148043730266008,4.6713682388552225e-4,788,0.24127372933251684,788,0.12063686466625842
12,Hopkins and Mummolo (2017),original,Education: Less than College,-0.20862382121793072,0.05414778765941001,1.201629522955726e-4,-0.31481125805475274,-0.10243638438110872,2154,0.6595223515003061,2154,0.32976117575015307
12,Hopkins and Mummolo (2017),original,Education: College,0.01194850994705593,0.1026716481842643,0.9073913367888646,-0.1896679040043636,0.21356492389847548,638,0.19534598897734232,638,0.09767299448867116
12,Hopkins and Mummolo (2017),original,Education: Graduate School,-0.1418664930639903,0.12685014388272084,0.26397417677484386,-0.391127365303272,0.10739437917529136,474,0.1451316595223515,474,0.07256582976117575
12,Hopkins and Mummolo (2017),original,Gender: Male,-0.19654745148374236,0.0644238551047309,0.00231677360545779,-0.3229046489569157,-0.07019025401056905,1725,0.528169014084507,1725,0.2640845070422535
12,Hopkins and Mummolo (2017),original,Gender: Female,-0.12431047712639356,0.06188592392955916,0.04474296856776086,-0.24570012620975704,-0.00292082804303005,1541,0.47183098591549294,1541,0.23591549295774647
12,Hopkins and Mummolo (2017),original,Ideology: Liberal,-0.08696289226146056,0.07580739652665461,0.25163928118362294,-0.23575402905940865,0.06182824453648752,854,0.26148193508879364,854,0.13074096754439682
12,Hopkins and Mummolo (2017),original,Ideology: Moderate,-0.22130868901359188,0.06821410649466238,0.00121109041468507,-0.35514637489137857,-0.08747100313580522,1155,0.35364360073484385,1155,0.17682180036742193
12,Hopkins and Mummolo (2017),original,Ideology: Conservative,-0.1432733172234001,0.07987905061673238,0.07311320592519313,-0.2999845146523108,0.01343788020551065,1257,0.3848744641763625,1257,0.19243723208818125
12,Hopkins and Mummolo (2017),mt,Age: 18 - 39,-0.17919753708532044,0.0454941571746312,8.484625855253212e-5,-0.2684220121986289,-0.08997306197201199,1878,0.6318977119784657,1878,0.31594885598923284
12,Hopkins and Mummolo (2017),mt,Age: 40 - 59,-0.24546189656770712,0.0745914242703168,0.00104030839903784,-0.3918666258405414,-0.09905716729487284,853,0.2870121130551817,853,0.14350605652759085
12,Hopkins and Mummolo (2017),mt,Age: More than 60,-0.362633674423705,0.15125540955194045,0.01727624206638964,-0.6605976660581807,-0.06466968278922924,241,0.08109017496635262,241,0.04054508748317631
12,Hopkins and Mummolo (2017),mt,Party ID: Democrat,-0.16432287983477886,0.04172223577764879,8.517814428650954e-5,-0.24615297916673903,-0.08249278050281866,1770,0.5955585464333782,1770,0.2977792732166891
12,Hopkins and Mummolo (2017),mt,Party ID: Independent,-0.33346279038708054,0.11314297984373288,0.00338167188774264,-0.5558492962817615,-0.11107628449239962,429,0.14434724091520862,429,0.07217362045760431
12,Hopkins and Mummolo (2017),mt,Party ID: Republican,-0.20357767124354004,0.07772384403519653,0.00898568845729738,-0.35615312238489455,-0.05100222010218552,773,0.2600942126514132,773,0.1300471063257066
12,Hopkins and Mummolo (2017),mt,Race: White,-0.21080370491194256,0.0438760888965635,1.6529729733438096e-6,-0.2968453389325245,-0.12476207089136064,2262,0.7611036339165546,2262,0.3805518169582773
12,Hopkins and Mummolo (2017),mt,Race: Nonwhite,-0.2312960476993472,0.07473470803329745,0.00204639299626503,-0.3780242162056232,-0.08456787919307124,710,0.2388963660834455,710,0.11944818304172275
12,Hopkins and Mummolo (2017),mt,Education: Less than College,-0.15850331485159008,0.05487012098370666,0.00392275617377515,-0.26613180711237355,-0.05087482259080661,1534,0.5161507402422612,1534,0.2580753701211306
12,Hopkins and Mummolo (2017),mt,Education: College,-0.2665937202227378,0.06146657093494909,1.5797193968121656e-5,-0.3872027972341335,-0.14598464321134214,1069,0.35969044414535667,1069,0.17984522207267833
12,Hopkins and Mummolo (2017),mt,Education: Graduate School,-0.273069774693892,0.09818134279962808,0.00569388307992796,-0.466138372789731,-0.08000117659805292,369,0.12415881561238223,369,0.06207940780619112
12,Hopkins and Mummolo (2017),mt,Gender: Male,-0.22672670615258467,0.05934365664472343,1.3884062621719718e-4,-0.34313652715168286,-0.11031688515348648,1434,0.48250336473755046,1434,0.24125168236877523
12,Hopkins and Mummolo (2017),mt,Gender: Female,-0.20746594424237663,0.04886022172431571,2.305519419352168e-5,-0.30330573962930796,-0.11162614885544538,1538,0.5174966352624495,1538,0.25874831763122474
12,Hopkins and Mummolo (2017),mt,Ideology: Liberal,-0.18240882798126856,0.04524112618047319,5.828774176412465e-5,-0.2711561492242099,-0.09366150673832724,1409,0.4740915208613728,1409,0.2370457604306864
12,Hopkins and Mummolo (2017),mt,Ideology: Moderate,-0.2107782712159564,0.06710917287286144,0.0017363814336416,-0.3424762204139903,-0.0790803220179225,960,0.32301480484522205,960,0.16150740242261102
12,Hopkins and Mummolo (2017),mt,Ideology: Conservative,-0.25882882868049173,0.09500311771057884,0.00662877497010352,-0.445407258249082,-0.07225039911190148,603,0.2028936742934051,603,0.10144683714670255
13,"Jacobsen, Snyder and Saultz (2014)",original,Age: 18 - 39,0.42820685252129703,0.1696533314030027,0.01244361904511311,0.09350289372175608,0.762910811320838,187,0.34501845018450183,187,0.17250922509225092
13,"Jacobsen, Snyder and Saultz (2014)",original,Age: 40 - 59,0.47380583408119975,0.1437054280493579,0.00115707618282233,0.19042497479476916,0.7571866933676303,201,0.37084870848708484,201,0.18542435424354242
13,"Jacobsen, Snyder and Saultz (2014)",original,Age: More than 60,0.8690092771402068,0.19056432138384577,1.0450686018474849e-5,0.4925125045239061,1.2455060497565076,154,0.28413284132841327,154,0.14206642066420663
13,"Jacobsen, Snyder and Saultz (2014)",original,Party ID: Democrat,0.569991905545483,0.13815895458040714,4.830925352676653e-5,0.29807442067271234,0.8419093904182535,293,0.540590405904059,293,0.2702952029520295
13,"Jacobsen, Snyder and Saultz (2014)",original,Party ID: Independent,1.588184578456057,0.5638998766609615,0.0226178975622513,0.28782913103476093,2.8885400258773535,10,0.01845018450184502,10,0.00922509225092251
13,"Jacobsen, Snyder and Saultz (2014)",original,Party ID: Republican,0.43422967608183394,0.1353101766614226,0.00151527554233432,0.1676653792068854,0.7007939729567825,239,0.44095940959409596,239,0.22047970479704798
13,"Jacobsen, Snyder and Saultz (2014)",original,Race: White,0.4927997285416801,0.10777826002682243,6.485513752400834e-6,0.2809006280349889,0.7046988290483713,392,0.7232472324723247,392,0.36162361623616235
13,"Jacobsen, Snyder and Saultz (2014)",original,Race: Nonwhite,0.6764655434473364,0.20491704928926016,0.00120679892968525,0.2715243530218744,1.0814067338727984,150,0.2767527675276753,150,0.13837638376383765
13,"Jacobsen, Snyder and Saultz (2014)",original,Education: Less than College,0.4825255884244799,0.12180201705840984,8.876675054467556e-5,0.243043217548843,0.7220079593001167,386,0.7121771217712177,386,0.35608856088560886
13,"Jacobsen, Snyder and Saultz (2014)",original,Education: College,0.5142001917586029,0.1868430177958086,0.00712037888112917,0.1431669880218373,0.8852333954953684,95,0.1752767527675277,95,0.08763837638376384
13,"Jacobsen, Snyder and Saultz (2014)",original,Education: Graduate School,1.0303837146449244,0.26616681145908017,2.7352138071196904e-4,0.4977851551148138,1.562982274175035,61,0.11254612546125461,61,0.05627306273062731
13,"Jacobsen, Snyder and Saultz (2014)",original,Gender: Male,0.4172616855415862,0.13867830688635854,0.00287104723873993,0.14422878761212082,0.6902945834710517,271,0.5,271,0.25
13,"Jacobsen, Snyder and Saultz (2014)",original,Gender: Female,0.6767186978407811,0.135787141887925,1.1184667563923616e-6,0.4093779890909934,0.9440594065905688,271,0.5,271,0.25
13,"Jacobsen, Snyder and Saultz (2014)",original,Ideology: Liberal,0.4258906413786307,0.1817810410304201,0.02053391682969168,0.06652197732887966,0.7852593054283817,143,0.26383763837638374,143,0.13191881918819187
13,"Jacobsen, Snyder and Saultz (2014)",original,Ideology: Moderate,0.5613120575149759,0.16926698562213763,0.00109340147293385,0.2274281580928979,0.895195956937054,192,0.35424354243542433,192,0.17712177121771217
13,"Jacobsen, Snyder and Saultz (2014)",original,Ideology: Conservative,0.6282759078595219,0.15172997869957125,5.057126900588883e-5,0.32912455091211773,0.9274272648069262,207,0.38191881918819187,207,0.19095940959409594
13,"Jacobsen, Snyder and Saultz (2014)",mt,Age: 18 - 39,0.4697931130482346,0.05381636881866705,1.6532562182794308e-17,0.36414401873269686,0.5754422073637724,750,0.7560483870967742,750,0.3780241935483871
13,"Jacobsen, Snyder and Saultz (2014)",mt,Age: 40 - 59,0.4607701935605311,0.1326806464436479,6.294396120949193e-4,0.1991612621412754,0.7223791249797868,205,0.20665322580645162,205,0.10332661290322581
13,"Jacobsen, Snyder and Saultz (2014)",mt,Age: More than 60,0.5539190795761268,0.34364493610099717,0.11596753288355778,-0.14371722970558987,1.2515553888578437,37,0.037298387096774195,37,0.018649193548387098
13,"Jacobsen, Snyder and Saultz (2014)",mt,Party ID: Democrat,0.4864232996505832,0.05854949360909711,5.575622372871095e-16,0.3714566091479546,0.6013899901532119,659,0.6643145161290323,659,0.3321572580645161
13,"Jacobsen, Snyder and Saultz (2014)",mt,Party ID: Independent,0.2458062430710577,0.17249314172267896,0.15698250350195608,-0.09603467660088644,0.5876471627430018,112,0.11290322580645161,112,0.056451612903225805
13,"Jacobsen, Snyder and Saultz (2014)",mt,Party ID: Republican,0.4576783525051622,0.12226033810750007,2.3196079277680896e-4,0.21672090895526416,0.6986357960550602,221,0.22278225806451613,221,0.11139112903225806
13,"Jacobsen, Snyder and Saultz (2014)",mt,Race: White,0.4626205519473563,0.05877193014816482,1.1823414094423354e-14,0.34724927530957683,0.5779918285851359,776,0.782258064516129,776,0.3911290322580645
13,"Jacobsen, Snyder and Saultz (2014)",mt,Race: Nonwhite,0.4316386355633197,0.11004233564241558,1.1805988818957064e-4,0.2147329489591008,0.6485443221675387,216,0.21774193548387097,216,0.10887096774193548
13,"Jacobsen, Snyder and Saultz (2014)",mt,Education: Less than College,0.46630019730401406,0.07125442117420075,1.34899248191268e-10,0.3263426865911042,0.6062577080169239,564,0.5685483870967742,564,0.2842741935483871
13,"Jacobsen, Snyder and Saultz (2014)",mt,Education: College,0.44303714733715865,0.08276072114331785,1.6547836897204088e-7,0.28021135523928387,0.6058629394350334,321,0.3235887096774194,321,0.1617943548387097
13,"Jacobsen, Snyder and Saultz (2014)",mt,Education: Graduate School,0.4886941964495566,0.16324638414295098,0.00343802308225406,0.16500677257909968,0.8123816203200135,107,0.10786290322580645,107,0.053931451612903226
13,"Jacobsen, Snyder and Saultz (2014)",mt,Gender: Male,0.5016213218474243,0.06679534176218012,2.6377122767271194e-13,0.3703958613472985,0.63284678234755,516,0.5201612903225806,516,0.2600806451612903
13,"Jacobsen, Snyder and Saultz (2014)",mt,Gender: Female,0.415164168388269,0.079707710847194,2.842767201344629e-7,0.2585400021081071,0.5717883346684308,476,0.4798387096774194,476,0.2399193548387097
13,"Jacobsen, Snyder and Saultz (2014)",mt,Ideology: Liberal,0.5197470159787202,0.06352772971028406,1.9184470818695743e-15,0.3949633205870182,0.6445307113704222,558,0.5625,558,0.28125
13,"Jacobsen, Snyder and Saultz (2014)",mt,Ideology: Moderate,0.26936330808935005,0.10663944803060424,0.01220651723669667,0.05925779552606577,0.4794688206526343,234,0.23588709677419356,234,0.11794354838709678
13,"Jacobsen, Snyder and Saultz (2014)",mt,Ideology: Conservative,0.5061582170022475,0.1323481839799268,1.7557190960342564e-4,0.245165285033936,0.767151148970559,200,0.20161290322580644,200,0.10080645161290322
14,Johnston and Ballard (2016),original,Age: 18 - 39,0.29731576845432695,0.08617822594428626,5.958305882354967e-4,0.1281029584106847,0.4665285784979692,670,0.3276283618581907,670,0.16381418092909536
14,Johnston and Ballard (2016),original,Age: 40 - 59,0.21805393139728615,0.07003654432916678,0.00191796230688944,0.08056787291753817,0.35553998987703417,769,0.37603911980440097,769,0.18801955990220048
14,Johnston and Ballard (2016),original,Age: More than 60,0.22971163816961984,0.08593291752045831,0.00771733213000845,0.06094803865683129,0.3984752376824084,606,0.2963325183374083,606,0.14816625916870416
14,Johnston and Ballard (2016),original,Party ID: Democrat,0.2340229874971362,0.06711194664050385,5.087405217010884e-4,0.10233302399911837,0.3657129509951541,1044,0.5105134474327628,1044,0.2552567237163814
14,Johnston and Ballard (2016),original,Party ID: Independent,0.13865694151873495,0.21854397129653463,0.5274469188577149,-0.29572286572162143,0.5730367487590913,89,0.04352078239608802,89,0.02176039119804401
14,Johnston and Ballard (2016),original,Party ID: Republican,0.28349808541748067,0.06848276614438069,3.8006428587632515e-5,0.14909556942516725,0.4179006014097941,912,0.44596577017114913,912,0.22298288508557457
14,Johnston and Ballard (2016),original,Race: White,0.23990060911043595,0.05230224739869227,4.876975611113358e-6,0.13730691706557424,0.34249430115529766,1495,0.7310513447432763,1495,0.36552567237163813
14,Johnston and Ballard (2016),original,Race: Nonwhite,0.27453377395849626,0.09526129982289527,0.00410778292090607,0.08741177780520012,0.4616557701117924,550,0.26894865525672373,550,0.13447432762836187
14,Johnston and Ballard (2016),original,Education: Less than College,0.26626570348053225,0.05324821052544538,6.464124869794643e-7,0.16180823389985516,0.37072317306120933,1363,0.6665036674816626,1363,0.3332518337408313
14,Johnston and Ballard (2016),original,Education: College,0.29219443689512875,0.11310421753314397,0.01014141940905145,0.06983291762393129,0.5145559561663262,397,0.1941320293398533,397,0.09706601466992665
14,Johnston and Ballard (2016),original,Education: Graduate School,0.09177418136754256,0.14809193590354305,0.5359467835675826,-0.1997273082710855,0.38327567100617066,285,0.1393643031784841,285,0.06968215158924206
14,Johnston and Ballard (2016),original,Gender: Male,0.2660068062842436,0.068884190659543,1.1978044823270412e-4,0.13083444908952618,0.40117916347896104,1013,0.4953545232273839,1013,0.24767726161369194
14,Johnston and Ballard (2016),original,Gender: Female,0.23718677850347292,0.06391114147476838,2.1732020493206496e-4,0.11177587421437772,0.3625976827925681,1032,0.5046454767726162,1032,0.2523227383863081
14,Johnston and Ballard (2016),original,Ideology: Liberal,0.30374937119177003,0.09595564329843642,0.00163391958510961,0.1152642344279912,0.4922345079555489,551,0.26943765281173593,551,0.13471882640586796
14,Johnston and Ballard (2016),original,Ideology: Moderate,0.22944814822711695,0.07675028214155999,0.00288928279717242,0.07876670969605276,0.3801295867581812,721,0.35256723716381416,721,0.17628361858190708
14,Johnston and Ballard (2016),original,Ideology: Conservative,0.22832454694521495,0.07396377267437942,0.00209442020627668,0.08313028739727374,0.3735188064931562,773,0.37799511002444985,773,0.18899755501222493
14,Johnston and Ballard (2016),mt,Age: 18 - 39,0.41891967197738594,0.01841133101679571,4.327252996260781e-112,0.3828302548530259,0.455009089101746,11285,0.7561139028475712,11285,0.3780569514237856
14,Johnston and Ballard (2016),mt,Age: 40 - 59,0.3746285022137189,0.03488911481901551,1.941802813888764e-26,0.3062206660479828,0.443036338379455,3135,0.2100502512562814,3135,0.1050251256281407
14,Johnston and Ballard (2016),mt,Age: More than 60,0.2857412119498634,0.08699427475307905,0.00109245299809832,0.11482430802671416,0.45665811587301264,505,0.0338358458961474,505,0.0169179229480737
14,Johnston and Ballard (2016),mt,Party ID: Democrat,0.41160126005708825,0.02060226858035409,6.3862420665022395e-87,0.37121612325121833,0.45198639686295816,9000,0.6030150753768844,9000,0.3015075376884422
14,Johnston and Ballard (2016),mt,Party ID: Independent,0.3368149848135251,0.04058735289419482,1.784026102067825e-16,0.25722285276217083,0.4164071168648794,2275,0.152428810720268,2275,0.076214405360134
14,Johnston and Ballard (2016),mt,Party ID: Republican,0.42479873680000985,0.0321687841123077,6.307488436673066e-39,0.36172815253301693,0.4878693210670027,3650,0.24455611390284757,3650,0.12227805695142378
14,Johnston and Ballard (2016),mt,Race: White,0.39854754168969936,0.01831613968125237,6.754481871948027e-103,0.36264477002822626,0.43445031335117246,11445,0.7668341708542713,11445,0.38341708542713565
14,Johnston and Ballard (2016),mt,Race: Nonwhite,0.42216145416865847,0.0331504143695189,2.4269564509218795e-36,0.3571652169888043,0.4871576913485126,3480,0.23316582914572864,3480,0.11658291457286432
14,Johnston and Ballard (2016),mt,Education: Less than College,0.41302532898274447,0.0225221095460211,1.6460400979174295e-73,0.36887564514984195,0.457175012815647,7465,0.5001675041876047,7465,0.25008375209380235
14,Johnston and Ballard (2016),mt,Education: College,0.3891883188919584,0.02595167648018292,6.817421582489967e-50,0.3383131797669155,0.4400634580170013,5710,0.38257956448911223,5710,0.19128978224455612
14,Johnston and Ballard (2016),mt,Education: Graduate School,0.39752128428261646,0.04646089448977695,2.5130038401814238e-17,0.3063965077668821,0.4886460607983508,1750,0.11725293132328309,1750,0.05862646566164154
14,Johnston and Ballard (2016),mt,Gender: Male,0.36628639442385413,0.0233445697979852,1.4560418961402126e-54,0.3205240362527835,0.4120487525949248,7065,0.4733668341708543,7065,0.23668341708542714
14,Johnston and Ballard (2016),mt,Gender: Female,0.44352755079918665,0.02187239229417138,3.7382708170450095e-89,0.4006518455358865,0.4864032560624868,7860,0.5266331658291458,7860,0.2633165829145729
14,Johnston and Ballard (2016),mt,Ideology: Liberal,0.3855054722202971,0.02340735654182414,8.041695734448073e-60,0.3396199601517276,0.4313909842888666,7000,0.46901172529313234,7000,0.23450586264656617
14,Johnston and Ballard (2016),mt,Ideology: Moderate,0.4007039931653192,0.02788904019572278,6.979991355731257e-46,0.34602896790735377,0.4553790184232846,4900,0.32830820770519265,4900,0.16415410385259632
14,Johnston and Ballard (2016),mt,Ideology: Conservative,0.4577276069585901,0.0351197154937659,8.107365321831097e-38,0.38886665872208126,0.526588555195099,3025,0.20268006700167504,3025,0.10134003350083752
15,Levendusky and Malhotra (2015),original,Age: 18 - 39,0.2009487174635875,0.14728614797826364,0.17335434743890293,-0.08874903759869052,0.4906464725258655,345,0.32763532763532766,345,0.16381766381766383
15,Levendusky and Malhotra (2015),original,Age: 40 - 59,0.03801975061164327,0.12820625883872566,0.7669648532179828,-0.214032198619175,0.2900716998424615,397,0.37701804368471037,397,0.18850902184235518
15,Levendusky and Malhotra (2015),original,Age: More than 60,0.25215431140596883,0.140160367251739,0.07298776520095535,-0.02363516251608455,0.5279437853280222,311,0.29534662867996203,311,0.14767331433998102
15,Levendusky and Malhotra (2015),original,Party ID: Democrat,0.18073311554640617,0.11328797508040958,0.11131215810971631,-0.04188418588664772,0.40335041697946,469,0.4453941120607787,469,0.22269705603038936
15,Levendusky and Malhotra (2015),original,Party ID: Independent,0.202676407382716,0.26666406306977203,0.4524666933423416,-0.33925017062318197,0.7446029853886139,36,0.03418803418803419,36,0.017094017094017096
15,Levendusky and Malhotra (2015),original,Party ID: Republican,0.13628350561995842,0.11523326049476122,0.23745268676323844,-0.09007129525777113,0.362638306497688,548,0.5204178537511871,548,0.26020892687559355
15,Levendusky and Malhotra (2015),original,Race: White,0.18484264909673956,0.08542718144790168,0.03078881266479881,0.01714655605643661,0.3525387421370425,777,0.7378917378917379,777,0.36894586894586895
15,Levendusky and Malhotra (2015),original,Race: Nonwhite,0.11198728222844367,0.16830870810404922,0.506374632993792,-0.21935527653853887,0.4433298409954262,276,0.2621082621082621,276,0.13105413105413105
15,Levendusky and Malhotra (2015),original,Education: Less than College,0.17982316745840007,0.1008882031460193,0.07511854436647271,-0.0182575480503768,0.3779038829671769,700,0.6647673314339981,700,0.33238366571699907
15,Levendusky and Malhotra (2015),original,Education: College,0.14043284490636984,0.15680152252208537,0.3714273771847664,-0.16856948052447632,0.449435170337216,225,0.21367521367521367,225,0.10683760683760683
15,Levendusky and Malhotra (2015),original,Education: Graduate School,0.06922264804309859,0.21430667219557545,0.7472250333796975,-0.35488395604238454,0.4933292521285817,128,0.12155745489078823,128,0.060778727445394115
15,Levendusky and Malhotra (2015),original,Gender: Male,0.1441618621817335,0.1176118727890783,0.2208240472569342,-0.08686529032376186,0.37518901468722887,548,0.5204178537511871,548,0.26020892687559355
15,Levendusky and Malhotra (2015),original,Gender: Female,0.1769714430765872,0.1107410388863695,0.1106563407035841,-0.04060052424441671,0.3945434103975911,505,0.4795821462488129,505,0.23979107312440645
15,Levendusky and Malhotra (2015),original,Ideology: Liberal,0.06845318805834097,0.13539681181798982,0.6135077837872321,-0.1979399740438655,0.3348463501605474,318,0.301994301994302,318,0.150997150997151
15,Levendusky and Malhotra (2015),original,Ideology: Moderate,0.4034722545820514,0.14841067302730152,0.00688578868579268,0.11157162790964442,0.6953728812544584,348,0.33048433048433046,348,0.16524216524216523
15,Levendusky and Malhotra (2015),original,Ideology: Conservative,-3.692592823919459e-4,0.13157708180830124,0.9977622650133116,-0.25906885643189775,0.25833033786711385,387,0.36752136752136755,387,0.18376068376068377
15,Levendusky and Malhotra (2015),mt,Age: 18 - 39,0.33778795671760753,0.06539196132641202,2.786329553736309e-7,0.2094980460784382,0.46607786735677686,1254,0.6311021640664318,1254,0.3155510820332159
15,Levendusky and Malhotra (2015),mt,Age: 40 - 59,0.4459299755732763,0.08956912864872393,8.481458787809372e-7,0.2700067626123316,0.621853188534221,576,0.2898842476094615,576,0.14494212380473076
15,Levendusky and Malhotra (2015),mt,Age: More than 60,0.12592556790074852,0.1650144460065182,0.4465526512597884,-0.20004184517871595,0.451892980980213,157,0.0790135883241067,157,0.03950679416205335
15,Levendusky and Malhotra (2015),mt,Party ID: Democrat,0.4119592802330876,0.06199968477960592,4.623372149700395e-11,0.29031809764535055,0.5336004628208246,1189,0.5983895319577253,1189,0.29919476597886263
15,Levendusky and Malhotra (2015),mt,Party ID: Independent,0.22156793057142837,0.14356125101521797,0.1238470914666818,-0.06100271151618575,0.5041385726590425,288,0.14494212380473076,288,0.07247106190236538
